outcome,timestamp,time_elapsed,student_id,module_id,module_type,history_correct,history_wrong,exponential,wrong_streak,right_streak,average_outcome,average_time
False,1170729891,13,5,5,assessment,0,18,0.0,18,0,0.0,10.8823529412,-0.63
False,1170729933,42,5,5,assessment,0,19,0.0,19,0,0.0,11.0,-0.63
False,1170729946,13,5,5,assessment,0,20,0.0,20,0,0.0,12.6315789474,-0.63
False,1170729996,50,5,5,assessment,0,21,0.0,21,0,0.0,12.65,-0.63
False,1170730064,68,5,5,assessment,0,22,0.0,22,0,0.0,14.4285714286,-0.63
False,1170730084,20,5,5,assessment,0,23,0.0,23,0,0.0,16.8636363636,-0.63
False,1170730101,17,5,5,assessment,0,24,0.0,24,0,0.0,17.0,-0.63
False,1170730136,35,5,5,assessment,0,25,0.0,25,0,0.0,17.0,-0.63
False,1170730157,21,5,5,assessment,0,26,0.0,26,0,0.0,17.72,-0.63
False,1170730225,68,5,5,assessment,0,27,0.0,27,0,0.0,17.8461538462,-0.63
False,1171356118,625893,5,5,assessment,0,28,0.0,28,0,0.0,19.7037037037,-0.63
False,1171356120,2,5,5,assessment,0,29,0.0,29,0,0.0,22372.3214286,-0.63
False,1171356121,1,5,5,assessment,0,30,0.0,30,0,0.0,21600.9310345,-0.63
False,1171356122,1,5,5,assessment,0,31,0.0,31,0,0.0,20880.9333333,-0.63
False,1171356125,3,5,5,assessment,0,32,0.0,32,0,0.0,20207.3870968,-0.63
False,1171356131,6,5,5,assessment,0,33,0.0,33,0,0.0,19576.0,-0.63
False,1171356145,14,5,5,assessment,0,34,0.0,34,0,0.0,18982.969697,-0.63
False,1171356155,10,5,5,assessment,0,35,0.0,35,0,0.0,18425.0588235,-0.63
True,1171358547,2392,5,5,assessment,0,36,0.0,36,0,0.0,17898.9142857,-0.63
True,1171358558,11,5,5,assessment,1,36,1.0,36,1,0.027027027027,17468.1666667,-0.63
True,1171358577,19,5,5,assessment,2,36,1.8,36,2,0.0526315789474,16996.3513514,-0.63
True,1171358600,23,5,5,assessment,3,36,2.44,36,3,0.0769230769231,16549.5789474,-0.63
True,1171358615,15,5,5,assessment,4,36,2.952,36,4,0.1,16125.8205128,-0.63
True,1171358628,13,5,5,assessment,5,36,3.3616,36,5,0.121951219512,15723.05,-0.63
True,1171358647,19,5,5,assessment,6,36,3.68928,36,6,0.142857142857,15339.8780488,-0.63
True,1171358659,12,5,5,assessment,7,36,3.951424,36,7,0.162790697674,14975.0952381,-0.63
False,1170729755,2,5,16,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1170729757,2,5,16,assessment,0,2,0.0,2,0,0.0,2.0,-0.63
False,1170729760,3,5,16,assessment,0,3,0.0,3,0,0.0,2.0,-0.63
False,1170729763,3,5,16,assessment,0,4,0.0,4,0,0.0,2.33333333333,-0.63
False,1170729769,6,5,16,assessment,0,5,0.0,5,0,0.0,2.5,-0.63
False,1170729774,5,5,16,assessment,0,6,0.0,6,0,0.0,3.2,-0.63
False,1170729776,2,5,16,assessment,0,7,0.0,7,0,0.0,3.5,-0.63
False,1170729779,3,5,16,assessment,0,8,0.0,8,0,0.0,3.28571428571,-0.63
False,1170729781,2,5,16,assessment,0,9,0.0,9,0,0.0,3.25,-0.63
False,1170729788,7,5,16,assessment,0,10,0.0,10,0,0.0,3.11111111111,-0.63
False,1170729791,3,5,16,assessment,0,11,0.0,11,0,0.0,3.5,-0.63
False,1170729799,8,5,16,assessment,0,12,0.0,12,0,0.0,3.45454545455,-0.63
False,1170729863,64,5,16,assessment,0,13,0.0,13,0,0.0,3.83333333333,-0.63
False,1170729865,2,5,16,assessment,0,14,0.0,14,0,0.0,8.46153846154,-0.63
False,1170729869,4,5,16,assessment,0,15,0.0,15,0,0.0,8.0,-0.63
False,1170729886,17,5,16,assessment,0,16,0.0,16,0,0.0,7.73333333333,-0.63
False,1170729932,46,5,16,assessment,0,17,0.0,17,0,0.0,8.3125,-0.63
False,1170729940,8,5,16,assessment,0,18,0.0,18,0,0.0,10.5294117647,-0.63
False,1170729985,45,5,16,assessment,0,19,0.0,19,0,0.0,10.3888888889,-0.63
False,1170729997,12,5,16,assessment,0,20,0.0,20,0,0.0,12.2105263158,-0.63
False,1170730062,65,5,16,assessment,0,21,0.0,21,0,0.0,12.2,-0.63
False,1170730082,20,5,16,assessment,0,22,0.0,22,0,0.0,14.7142857143,-0.63
False,1170730098,16,5,16,assessment,0,23,0.0,23,0,0.0,14.9545454545,-0.63
False,1170730130,32,5,16,assessment,0,24,0.0,24,0,0.0,15.0,-0.63
False,1170730152,22,5,16,assessment,0,25,0.0,25,0,0.0,15.7083333333,-0.63
False,1170730222,70,5,16,assessment,0,26,0.0,26,0,0.0,15.96,-0.63
False,1171356097,625875,5,16,assessment,0,27,0.0,27,0,0.0,18.0384615385,-0.63
False,1171356099,2,5,16,assessment,0,28,0.0,28,0,0.0,23197.9259259,-0.63
False,1171356100,1,5,16,assessment,0,29,0.0,29,0,0.0,22369.5,-0.63
False,1171356101,1,5,16,assessment,0,30,0.0,30,0,0.0,21598.1724138,-0.63
False,1171356102,1,5,16,assessment,0,31,0.0,31,0,0.0,20878.2666667,-0.63
False,1171356106,4,5,16,assessment,0,32,0.0,32,0,0.0,20204.8064516,-0.63
False,1171356113,7,5,16,assessment,0,33,0.0,33,0,0.0,19573.53125,-0.63
False,1171356128,15,5,16,assessment,0,34,0.0,34,0,0.0,18980.6060606,-0.63
False,1171356149,21,5,16,assessment,0,35,0.0,35,0,0.0,18422.7941176,-0.63
True,1171358552,2403,5,16,assessment,0,36,0.0,36,0,0.0,17897.0285714,-0.63
True,1171358567,15,5,16,assessment,1,36,1.0,36,1,0.027027027027,17466.6388889,-0.63
True,1171358592,25,5,16,assessment,2,36,1.8,36,2,0.0526315789474,16994.972973,-0.63
True,1171358607,15,5,16,assessment,3,36,2.44,36,3,0.0769230769231,16548.3947368,-0.63
True,1171358620,13,5,16,assessment,4,36,2.952,36,4,0.1,16124.4615385,-0.63
True,1171358634,14,5,16,assessment,5,36,3.3616,36,5,0.121951219512,15721.675,-0.63
True,1171358652,18,5,16,assessment,6,36,3.68928,36,6,0.142857142857,15338.5609756,-0.63
False,1170729828,16,5,8,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1170729844,16,5,8,assessment,0,2,0.0,2,0,0.0,16.0,-0.63
False,1170729846,2,5,8,assessment,0,3,0.0,3,0,0.0,16.0,-0.63
False,1170729848,2,5,8,assessment,0,4,0.0,4,0,0.0,11.3333333333,-0.63
False,1170729850,2,5,8,assessment,0,5,0.0,5,0,0.0,9.0,-0.63
False,1170729853,3,5,8,assessment,0,6,0.0,6,0,0.0,7.6,-0.63
False,1170729856,3,5,8,assessment,0,7,0.0,7,0,0.0,6.83333333333,-0.63
False,1170729858,2,5,8,assessment,0,8,0.0,8,0,0.0,6.28571428571,-0.63
False,1170729860,2,5,8,assessment,0,9,0.0,9,0,0.0,5.75,-0.63
False,1170729868,8,5,8,assessment,0,10,0.0,10,0,0.0,5.33333333333,-0.63
False,1170729871,3,5,8,assessment,0,11,0.0,11,0,0.0,5.6,-0.63
False,1170729880,9,5,8,assessment,0,12,0.0,12,0,0.0,5.36363636364,-0.63
False,1170729889,9,5,8,assessment,0,13,0.0,13,0,0.0,5.66666666667,-0.63
False,1170729925,36,5,8,assessment,0,14,0.0,14,0,0.0,5.92307692308,-0.63
False,1170729928,3,5,8,assessment,0,15,0.0,15,0,0.0,8.07142857143,-0.63
False,1170729942,14,5,8,assessment,0,16,0.0,16,0,0.0,7.73333333333,-0.63
False,1170729980,38,5,8,assessment,0,17,0.0,17,0,0.0,8.125,-0.63
False,1170729994,14,5,8,assessment,0,18,0.0,18,0,0.0,9.88235294118,-0.63
False,1170730048,54,5,8,assessment,0,19,0.0,19,0,0.0,10.1111111111,-0.63
False,1170730070,22,5,8,assessment,0,20,0.0,20,0,0.0,12.4210526316,-0.63
False,1170730086,16,5,8,assessment,0,21,0.0,21,0,0.0,12.9,-0.63
False,1170730113,27,5,8,assessment,0,22,0.0,22,0,0.0,13.0476190476,-0.63
False,1170730138,25,5,8,assessment,0,23,0.0,23,0,0.0,13.6818181818,-0.63
False,1170730177,39,5,8,assessment,0,24,0.0,24,0,0.0,14.1739130435,-0.63
False,1170730226,49,5,8,assessment,0,25,0.0,25,0,0.0,15.2083333333,-0.63
False,1171356038,625812,5,8,assessment,0,26,0.0,26,0,0.0,16.56,-0.63
False,1171356040,2,5,8,assessment,0,27,0.0,27,0,0.0,24085.6153846,-0.63
False,1171356042,2,5,8,assessment,0,28,0.0,28,0,0.0,23193.6296296,-0.63
False,1171356043,1,5,8,assessment,0,29,0.0,29,0,0.0,22365.3571429,-0.63
False,1171356051,8,5,8,assessment,0,30,0.0,30,0,0.0,21594.1724138,-0.63
False,1171356056,5,5,8,assessment,0,31,0.0,31,0,0.0,20874.6333333,-0.63
False,1171356059,3,5,8,assessment,0,32,0.0,32,0,0.0,20201.4193548,-0.63
False,1171356079,20,5,8,assessment,0,33,0.0,33,0,0.0,19570.21875,-0.63
False,1171356091,12,5,8,assessment,0,34,0.0,34,0,0.0,18977.7878788,-0.63
False,1171356111,20,5,8,assessment,0,35,0.0,35,0,0.0,18419.9705882,-0.63
False,1171356166,55,5,8,assessment,0,36,0.0,36,0,0.0,17894.2571429,-0.63
True,1171358554,2388,5,8,assessment,0,37,0.0,37,0,0.0,17398.7222222,-0.63
True,1171358572,18,5,8,assessment,1,37,1.0,37,1,0.0263157894737,16993.027027,-0.63
True,1171358596,24,5,8,assessment,2,37,1.8,37,2,0.0512820512821,16546.3157895,-0.63
True,1171358610,14,5,8,assessment,3,37,2.44,37,3,0.075,16122.6666667,-0.63
True,1171358624,14,5,8,assessment,4,37,2.952,37,4,0.0975609756098,15719.95,-0.63
True,1171358638,14,5,8,assessment,5,37,3.3616,37,5,0.119047619048,15336.8780488,-0.63
True,1171358656,18,5,8,assessment,6,37,3.68928,37,6,0.139534883721,14972.047619,-0.63
False,1170729910,2,5,6,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1170729911,1,5,6,assessment,0,2,0.0,2,0,0.0,2.0,-0.63
False,1170729913,2,5,6,assessment,0,3,0.0,3,0,0.0,1.5,-0.63
False,1170729914,1,5,6,assessment,0,4,0.0,4,0,0.0,1.66666666667,-0.63
False,1170729917,3,5,6,assessment,0,5,0.0,5,0,0.0,1.5,-0.63
False,1170729920,3,5,6,assessment,0,6,0.0,6,0,0.0,1.8,-0.63
False,1170729921,1,5,6,assessment,0,7,0.0,7,0,0.0,2.0,-0.63
False,1170729922,1,5,6,assessment,0,8,0.0,8,0,0.0,1.85714285714,-0.63
False,1170729926,4,5,6,assessment,0,9,0.0,9,0,0.0,1.75,-0.63
False,1170729930,4,5,6,assessment,0,10,0.0,10,0,0.0,2.0,-0.63
False,1170729935,5,5,6,assessment,0,11,0.0,11,0,0.0,2.2,-0.63
False,1170729945,10,5,6,assessment,0,12,0.0,12,0,0.0,2.45454545455,-0.63
False,1170729972,27,5,6,assessment,0,13,0.0,13,0,0.0,3.08333333333,-0.63
False,1170729976,4,5,6,assessment,0,14,0.0,14,0,0.0,4.92307692308,-0.63
False,1170729989,13,5,6,assessment,0,15,0.0,15,0,0.0,4.85714285714,-0.63
False,1170730002,13,5,6,assessment,0,16,0.0,16,0,0.0,5.4,-0.63
False,1170730046,44,5,6,assessment,0,17,0.0,17,0,0.0,5.875,-0.63
False,1170730059,13,5,6,assessment,0,18,0.0,18,0,0.0,8.11764705882,-0.63
False,1170730080,21,5,6,assessment,0,19,0.0,19,0,0.0,8.38888888889,-0.63
False,1170730096,16,5,6,assessment,0,20,0.0,20,0,0.0,9.05263157895,-0.63
False,1170730127,31,5,6,assessment,0,21,0.0,21,0,0.0,9.4,-0.63
False,1170730146,19,5,6,assessment,0,22,0.0,22,0,0.0,10.4285714286,-0.63
False,1170730193,47,5,6,assessment,0,23,0.0,23,0,0.0,10.8181818182,-0.63
False,1170730232,39,5,6,assessment,0,24,0.0,24,0,0.0,12.3913043478,-0.63
False,1171356010,625778,5,6,assessment,0,25,0.0,25,0,0.0,13.5,-0.63
False,1171356014,4,5,6,assessment,0,26,0.0,26,0,0.0,25044.08,-0.63
False,1171356017,3,5,6,assessment,0,27,0.0,27,0,0.0,24081.0,-0.63
False,1171356018,1,5,6,assessment,0,28,0.0,28,0,0.0,23189.2222222,-0.63
False,1171356020,2,5,6,assessment,0,29,0.0,29,0,0.0,22361.0714286,-0.63
False,1171356025,5,5,6,assessment,0,30,0.0,30,0,0.0,21590.0689655,-0.63
False,1171356029,4,5,6,assessment,0,31,0.0,31,0,0.0,20870.5666667,-0.63
False,1171356058,29,5,6,assessment,0,32,0.0,32,0,0.0,20197.4516129,-0.63
False,1171356064,6,5,6,assessment,0,33,0.0,33,0,0.0,19567.1875,-0.63
False,1171356086,22,5,6,assessment,0,34,0.0,34,0,0.0,18974.4242424,-0.63
False,1171356109,23,5,6,assessment,0,35,0.0,35,0,0.0,18417.0,-0.63
False,1171356176,67,5,6,assessment,0,36,0.0,36,0,0.0,17891.4571429,-0.63
True,1171358563,2387,5,6,assessment,0,37,0.0,37,0,0.0,17396.3333333,-0.63
False,1171358587,24,5,6,assessment,1,37,1.0,37,1,0.0263157894737,16990.6756757,-0.63
True,1171358602,15,5,6,assessment,1,38,0.8,37,1,0.025641025641,16544.1842105,-0.63
True,1171358617,15,5,6,assessment,2,38,1.64,37,1,0.05,16120.3589744,-0.63
True,1171358630,13,5,6,assessment,3,38,2.312,37,2,0.0731707317073,15717.725,-0.63
True,1171358649,19,5,6,assessment,4,38,2.8496,37,3,0.0952380952381,15334.6829268,-0.63
True,1171358662,13,5,6,assessment,5,38,3.27968,37,4,0.116279069767,14970.0238095,-0.63
False,1170729957,2,5,21,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1170729958,1,5,21,assessment,0,2,0.0,2,0,0.0,2.0,-0.63
False,1170729960,2,5,21,assessment,0,3,0.0,3,0,0.0,1.5,-0.63
False,1170729963,3,5,21,assessment,0,4,0.0,4,0,0.0,1.66666666667,-0.63
False,1170729964,1,5,21,assessment,0,5,0.0,5,0,0.0,2.0,-0.63
False,1170729965,1,5,21,assessment,0,6,0.0,6,0,0.0,1.8,-0.63
False,1170729967,2,5,21,assessment,0,7,0.0,7,0,0.0,1.66666666667,-0.63
False,1170729970,3,5,21,assessment,0,8,0.0,8,0,0.0,1.71428571429,-0.63
False,1170729974,4,5,21,assessment,0,9,0.0,9,0,0.0,1.875,-0.63
False,1170729978,4,5,21,assessment,0,10,0.0,10,0,0.0,2.11111111111,-0.63
False,1170729983,5,5,21,assessment,0,11,0.0,11,0,0.0,2.3,-0.63
False,1170729990,7,5,21,assessment,0,12,0.0,12,0,0.0,2.54545454545,-0.63
False,1170730000,10,5,21,assessment,0,13,0.0,13,0,0.0,2.91666666667,-0.63
False,1170730037,37,5,21,assessment,0,14,0.0,14,0,0.0,3.46153846154,-0.63
False,1170730040,3,5,21,assessment,0,15,0.0,15,0,0.0,5.85714285714,-0.63
False,1170730052,12,5,21,assessment,0,16,0.0,16,0,0.0,5.66666666667,-0.63
False,1170730072,20,5,21,assessment,0,17,0.0,17,0,0.0,6.0625,-0.63
False,1170730088,16,5,21,assessment,0,18,0.0,18,0,0.0,6.88235294118,-0.63
False,1170730107,19,5,21,assessment,0,19,0.0,19,0,0.0,7.38888888889,-0.63
False,1170730133,26,5,21,assessment,0,20,0.0,20,0,0.0,8.0,-0.63
False,1170730154,21,5,21,assessment,0,21,0.0,21,0,0.0,8.9,-0.63
False,1170730214,60,5,21,assessment,0,22,0.0,22,0,0.0,9.47619047619,-0.63
False,1171356066,625852,5,21,assessment,0,23,0.0,23,0,0.0,11.7727272727,-0.63
False,1171356069,3,5,21,assessment,0,24,0.0,24,0,0.0,27222.2173913,-0.63
False,1171356071,2,5,21,assessment,0,25,0.0,25,0,0.0,26088.0833333,-0.63
False,1171356073,2,5,21,assessment,0,26,0.0,26,0,0.0,25044.64,-0.63
False,1171356076,3,5,21,assessment,0,27,0.0,27,0,0.0,24081.4615385,-0.63
False,1171356077,1,5,21,assessment,0,28,0.0,28,0,0.0,23189.6666667,-0.63
False,1171356080,3,5,21,assessment,0,29,0.0,29,0,0.0,22361.5,-0.63
False,1171356090,10,5,21,assessment,0,30,0.0,30,0,0.0,21590.5172414,-0.63
False,1171356104,14,5,21,assessment,0,31,0.0,31,0,0.0,20871.1666667,-0.63
False,1171356133,29,5,21,assessment,0,32,0.0,32,0,0.0,20198.3548387,-0.63
False,1171356152,19,5,21,assessment,0,33,0.0,33,0,0.0,19568.0625,-0.63
True,1171358544,2392,5,21,assessment,0,34,0.0,34,0,0.0,18975.6666667,-0.63
True,1171358569,25,5,21,assessment,1,34,1.0,34,1,0.0285714285714,18487.9117647,-0.63
True,1171358594,25,5,21,assessment,2,34,1.8,34,2,0.0555555555556,17960.4,-0.63
True,1171358609,15,5,21,assessment,3,34,2.44,34,3,0.0810810810811,17462.1944444,-0.63
True,1171358622,13,5,21,assessment,4,34,2.952,34,4,0.105263157895,16990.6486486,-0.63
True,1171358636,14,5,21,assessment,5,34,3.3616,34,5,0.128205128205,16543.8684211,-0.63
True,1171358654,18,5,21,assessment,6,34,3.68928,34,6,0.15,16120.025641,-0.63
False,1170730024,1,5,20,assessment,0,1,0.0,1,0,0.0,0,-0.63
False,1170730026,2,5,20,assessment,0,2,0.0,2,0,0.0,1.0,-0.63
False,1170730028,2,5,20,assessment,0,3,0.0,3,0,0.0,1.5,-0.63
False,1170730029,1,5,20,assessment,0,4,0.0,4,0,0.0,1.66666666667,-0.63
False,1170730031,2,5,20,assessment,0,5,0.0,5,0,0.0,1.5,-0.63
False,1170730032,1,5,20,assessment,0,6,0.0,6,0,0.0,1.6,-0.63
False,1170730034,2,5,20,assessment,0,7,0.0,7,0,0.0,1.5,-0.63
False,1170730035,1,5,20,assessment,0,8,0.0,8,0,0.0,1.57142857143,-0.63
False,1170730039,4,5,20,assessment,0,9,0.0,9,0,0.0,1.5,-0.63
False,1170730044,5,5,20,assessment,0,10,0.0,10,0,0.0,1.77777777778,-0.63
False,1170730050,6,5,20,assessment,0,11,0.0,11,0,0.0,2.1,-0.63
False,1170730057,7,5,20,assessment,0,12,0.0,12,0,0.0,2.45454545455,-0.63
False,1170730067,10,5,20,assessment,0,13,0.0,13,0,0.0,2.83333333333,-0.63
False,1170730077,10,5,20,assessment,0,14,0.0,14,0,0.0,3.38461538462,-0.63
False,1170730089,12,5,20,assessment,0,15,0.0,15,0,0.0,3.85714285714,-0.63
False,1170730104,15,5,20,assessment,0,16,0.0,16,0,0.0,4.4,-0.63
False,1170730124,20,5,20,assessment,0,17,0.0,17,0,0.0,5.0625,-0.63
False,1170730140,16,5,20,assessment,0,18,0.0,18,0,0.0,5.94117647059,-0.63
False,1170730160,20,5,20,assessment,0,19,0.0,19,0,0.0,6.5,-0.63
False,1170730210,50,5,20,assessment,0,20,0.0,20,0,0.0,7.21052631579,-0.63
False,1170730229,19,5,20,assessment,0,21,0.0,21,0,0.0,9.35,-0.63
False,1171355987,625758,5,20,assessment,0,22,0.0,22,0,0.0,9.80952380952,-0.63
False,1171355991,4,5,20,assessment,0,23,0.0,23,0,0.0,28452.9090909,-0.63
False,1171355993,2,5,20,assessment,0,24,0.0,24,0,0.0,27216.0,-0.63
False,1171355995,2,5,20,assessment,0,25,0.0,25,0,0.0,26082.0833333,-0.63
False,1171355997,2,5,20,assessment,0,26,0.0,26,0,0.0,25038.88,-0.63
False,1171355998,1,5,20,assessment,0,27,0.0,27,0,0.0,24075.9230769,-0.63
False,1171356023,25,5,20,assessment,0,28,0.0,28,0,0.0,23184.2592593,-0.63
False,1171356026,3,5,20,assessment,0,29,0.0,29,0,0.0,22357.1428571,-0.63
False,1171356030,4,5,20,assessment,0,30,0.0,30,0,0.0,21586.3103448,-0.63
False,1171356062,32,5,20,assessment,0,31,0.0,31,0,0.0,20866.9,-0.63
False,1171356083,21,5,20,assessment,0,32,0.0,32,0,0.0,20194.8064516,-0.63
False,1171356107,24,5,20,assessment,0,33,0.0,33,0,0.0,19564.375,-0.63
False,1171356163,56,5,20,assessment,0,34,0.0,34,0,0.0,18972.2424242,-0.63
True,1171358556,2393,5,20,assessment,0,35,0.0,35,0,0.0,18415.8823529,-0.63
True,1171358574,18,5,20,assessment,1,35,1.0,35,1,0.0277777777778,17958.0857143,-0.63
True,1171358598,24,5,20,assessment,2,35,1.8,35,2,0.0540540540541,17459.75,-0.63
True,1171358613,15,5,20,assessment,3,35,2.44,35,3,0.0789473684211,16988.5135135,-0.63
True,1171358626,13,5,20,assessment,4,35,2.952,35,4,0.102564102564,16541.8421053,-0.63
False,1171358645,19,5,20,assessment,5,35,3.3616,35,5,0.125,16118.025641,-0.63
True,1171358657,12,5,20,assessment,5,36,2.68928,35,5,0.121951219512,15715.55,-0.63
True,1171358701,3,5,4,assessment,0,1,0.0,1,0,0.0,0,-0.63
True,1171358714,13,5,4,assessment,1,1,1.0,1,1,0.5,3.0,-0.63
True,1171358758,44,5,4,assessment,2,1,1.8,1,2,0.666666666667,8.0,-0.63
True,1171358815,57,5,4,assessment,3,1,2.44,1,3,0.75,20.0,-0.63
True,1171358842,27,5,4,assessment,4,1,2.952,1,4,0.8,29.25,-0.63
True,1171358864,22,5,4,assessment,5,1,3.3616,1,5,0.833333333333,28.8,-0.63
True,1171358887,23,5,4,assessment,6,1,3.68928,1,6,0.857142857143,27.6666666667,-0.63
True,1171358913,26,5,4,assessment,7,1,3.951424,1,7,0.875,27.0,-0.63
True,1171358936,23,5,4,assessment,8,1,4.1611392,1,8,0.888888888889,26.875,-0.63
True,1171358953,17,5,4,assessment,9,1,4.32891136,1,9,0.9,26.4444444444,-0.63
True,1171358970,17,5,4,assessment,10,1,4.463129088,1,10,0.909090909091,25.5,-0.63
True,1171358988,18,5,4,assessment,11,1,4.5705032704,1,11,0.916666666667,24.7272727273,-0.63
True,1171359006,18,5,4,assessment,12,1,4.65640261632,1,12,0.923076923077,24.1666666667,-0.63
True,1171359019,13,5,4,assessment,13,1,4.72512209306,1,13,0.928571428571,23.6923076923,-0.63
True,1171359048,29,5,4,assessment,14,1,4.78009767444,1,14,0.933333333333,22.9285714286,-0.63
True,1171359065,17,5,4,assessment,15,1,4.82407813956,1,15,0.9375,23.3333333333,-0.63
True,1171359084,19,5,4,assessment,16,1,4.85926251164,1,16,0.941176470588,22.9375,-0.63
True,1171359102,18,5,4,assessment,17,1,4.88741000932,1,17,0.944444444444,22.7058823529,-0.63
True,1171359119,17,5,4,assessment,18,1,4.90992800745,1,18,0.947368421053,22.4444444444,-0.63
True,1171359136,17,5,4,assessment,19,1,4.92794240596,1,19,0.95,22.1578947368,-0.63
False,1171884647,525511,5,4,assessment,20,1,4.94235392477,1,20,0.952380952381,21.9,-0.63
True,1171884674,27,5,4,assessment,20,2,3.95388313982,1,20,0.909090909091,25045.1904762,-0.63
True,1171884695,21,5,4,assessment,21,2,4.16310651185,1,20,0.913043478261,23908.0,-0.63
True,1171884714,19,5,4,assessment,22,2,4.33048520948,1,20,0.916666666667,22869.4347826,-0.63
True,1171884732,18,5,4,assessment,23,2,4.46438816759,1,20,0.92,21917.3333333,-0.63
True,1171884751,19,5,4,assessment,24,2,4.57151053407,1,20,0.923076923077,21041.36,-0.63
True,1171884767,16,5,4,assessment,25,2,4.65720842725,1,20,0.925925925926,20232.8076923,-0.63
True,1171884789,22,5,4,assessment,26,2,4.7257667418,1,20,0.928571428571,19484.037037,-0.63
True,1171884807,18,5,4,assessment,27,2,4.78061339344,1,20,0.931034482759,18788.9642857,-0.63
True,1171358726,15,5,1,assessment,1,0,1.0,0,1,1.0,0,-0.63
True,1171358783,57,5,1,assessment,2,0,1.8,0,2,1.0,15.0,-0.63
True,1171358840,57,5,1,assessment,3,0,2.44,0,3,1.0,36.0,-0.63
True,1171358870,30,5,1,assessment,4,0,2.952,0,4,1.0,43.0,-0.63
True,1171358889,19,5,1,assessment,5,0,3.3616,0,5,1.0,39.75,-0.63
True,1171358928,39,5,1,assessment,6,0,3.68928,0,6,1.0,35.6,-0.63
True,1171358951,23,5,1,assessment,7,0,3.951424,0,7,1.0,36.1666666667,-0.63
True,1171358975,24,5,1,assessment,8,0,4.1611392,0,8,1.0,34.2857142857,-0.63
True,1171358995,20,5,1,assessment,9,0,4.32891136,0,9,1.0,33.0,-0.63
True,1171359013,18,5,1,assessment,10,0,4.463129088,0,10,1.0,31.5555555556,-0.63
True,1171359035,22,5,1,assessment,11,0,4.5705032704,0,11,1.0,30.2,-0.63
True,1171359058,23,5,1,assessment,12,0,4.65640261632,0,12,1.0,29.4545454545,-0.63
True,1171359080,22,5,1,assessment,13,0,4.72512209306,0,13,1.0,28.9166666667,-0.63
True,1171359099,19,5,1,assessment,14,0,4.78009767444,0,14,1.0,28.3846153846,-0.63
True,1171359122,23,5,1,assessment,15,0,4.82407813956,0,15,1.0,27.7142857143,-0.63
True,1171359138,16,5,1,assessment,16,0,4.85926251164,0,16,1.0,27.4,-0.63
True,1171884609,525471,5,1,assessment,17,0,4.88741000932,0,17,1.0,26.6875,-0.63
True,1171884677,68,5,1,assessment,18,0,4.90992800745,0,18,1.0,30935.1764706,-0.63
True,1171884705,28,5,1,assessment,19,0,4.92794240596,0,19,1.0,29220.3333333,-0.63
True,1171884727,22,5,1,assessment,20,0,4.94235392477,0,20,1.0,27683.8947368,-0.63
True,1171884755,28,5,1,assessment,21,0,4.95388313982,0,21,1.0,26300.8,-0.63
True,1171884770,15,5,1,assessment,22,0,4.96310651185,0,22,1.0,25049.7142857,-0.63
True,1171884800,30,5,1,assessment,23,0,4.97048520948,0,23,1.0,23911.7727273,-0.63
True,1171884826,26,5,1,assessment,24,0,4.97638816759,0,24,1.0,22873.4347826,-0.63
False,1171358747,23,5,12,assessment,1,0,1.0,0,1,1.0,0,-0.63
False,1171358755,8,5,12,assessment,1,1,0.8,1,1,0.5,23.0,-0.63
True,1171358763,8,5,12,assessment,1,2,0.64,2,1,0.333333333333,15.5,-0.63
True,1171358790,27,5,12,assessment,2,2,1.512,2,1,0.5,13.0,-0.63
True,1171358834,44,5,12,assessment,3,2,2.2096,2,2,0.6,16.5,-0.63
False,1171358859,25,5,12,assessment,4,2,2.76768,2,3,0.666666666667,22.0,-0.63
False,1171358868,9,5,12,assessment,4,3,2.214144,2,3,0.571428571429,22.5,-0.63
True,1171358874,6,5,12,assessment,4,4,1.7713152,2,3,0.5,20.5714285714,-0.63
True,1171358885,11,5,12,assessment,5,4,2.41705216,2,3,0.555555555556,18.75,-0.63
True,1171358895,10,5,12,assessment,6,4,2.933641728,2,3,0.6,17.8888888889,-0.63
False,1171358911,16,5,12,assessment,7,4,3.3469133824,2,3,0.636363636364,17.1,-0.63
False,1171358918,7,5,12,assessment,7,5,2.67753070592,2,3,0.583333333333,17.0,-0.63
True,1171358925,7,5,12,assessment,7,6,2.14202456474,2,3,0.538461538462,16.1666666667,-0.63
True,1171358931,6,5,12,assessment,8,6,2.71361965179,2,3,0.571428571429,15.4615384615,-0.63
True,1171358941,10,5,12,assessment,9,6,3.17089572143,2,3,0.6,14.7857142857,-0.63
False,1171358949,8,5,12,assessment,10,6,3.53671657714,2,3,0.625,14.4666666667,-0.63
True,1171358956,7,5,12,assessment,10,7,2.82937326172,2,3,0.588235294118,14.0625,-0.63
True,1171358966,10,5,12,assessment,11,7,3.26349860937,2,3,0.611111111111,13.6470588235,-0.63
True,1171358974,8,5,12,assessment,12,7,3.6107988875,2,3,0.631578947368,13.4444444444,-0.63
True,1171358982,8,5,12,assessment,13,7,3.88863911,2,3,0.65,13.1578947368,-0.63
